"Parámetro","Fecha","Hora","Valor","Unidad"
"NOx","2019-12-09","14:00 - 15:00","0.054","ppm"
"NOx","2019-12-09","15:00 - 16:00","0.050","ppm"
"NOx","2019-12-09","16:00 - 17:00","0.040","ppm"
"NOx","2019-12-09","17:00 - 18:00","0.071","ppm"
"NOx","2019-12-09","18:00 - 19:00","0.098","ppm"
"NOx","2019-12-09","19:00 - 20:00","0.105","ppm"
"NOx","2019-12-09","20:00 - 21:00","0.093","ppm"
"NOx","2019-12-09","21:00 - 22:00","0.110","ppm"
"NOx","2019-12-09","22:00 - 23:00","0.120","ppm"
"NOx","2019-12-10","23:00 - 0:00","0.118","ppm"
"NOx","2019-12-10","0:00 - 1:00","0.076","ppm"
"NOx","2019-12-10","1:00 - 2:00","0.075","ppm"
"NOx","2019-12-10","2:00 - 3:00","0.060","ppm"
"NOx","2019-12-10","3:00 - 4:00","0.051","ppm"
"NOx","2019-12-10","4:00 - 5:00","0.062","ppm"
"NOx","2019-12-10","5:00 - 6:00","0.080","ppm"
"NOx","2019-12-10","6:00 - 7:00","0.182","ppm"
"NOx","2019-12-10","7:00 - 8:00","0.213","ppm"
"NOx","2019-12-10","8:00 - 9:00","0.264","ppm"
"NOx","2019-12-10","9:00 - 10:00","0.202","ppm"
"NOx","2019-12-10","10:00 - 11:00","0.096","ppm"
"NOx","2019-12-10","11:00 - 12:00","0.086","ppm"
"NOx","2019-12-10","12:00 - 13:00","0.063","ppm"
"NOx","2019-12-10","13:00 - 14:00","0.055","ppm"
"NOx","2019-12-10","14:00 - 15:00","0.034","ppm"
"NOx","2019-12-10","15:00 - 16:00","0.035","ppm"
"NOx","2019-12-10","16:00 - 17:00","0.061","ppm"
"NOx","2019-12-10","17:00 - 18:00","0.053","ppm"
"NOx","2019-12-10","18:00 - 19:00","0.078","ppm"
"NOx","2019-12-10","19:00 - 20:00","0.123","ppm"
"NOx","2019-12-10","20:00 - 21:00","0.097","ppm"
"NOx","2019-12-10","21:00 - 22:00","0.033","ppm"
"NOx","2019-12-10","22:00 - 23:00","0.023","ppm"
"NOx","2019-12-11","23:00 - 0:00","0.016","ppm"
"NOx","2019-12-11","0:00 - 1:00","0.015","ppm"
"NOx","2019-12-11","1:00 - 2:00","0.019","ppm"
"NOx","2019-12-11","2:00 - 3:00","0.022","ppm"
"NOx","2019-12-11","3:00 - 4:00","0.024","ppm"
"NOx","2019-12-11","4:00 - 5:00","0.036","ppm"
"NOx","2019-12-11","5:00 - 6:00","0.048","ppm"
"NOx","2019-12-11","6:00 - 7:00","0.098","ppm"
"NOx","2019-12-11","7:00 - 8:00","0.093","ppm"
"NOx","2019-12-11","8:00 - 9:00","0.077","ppm"
"NOx","2019-12-11","9:00 - 10:00","0.089","ppm"
"NOx","2019-12-11","10:00 - 11:00","0.083","ppm"
"NOx","2019-12-11","11:00 - 12:00","0.066","ppm"
"NOx","2019-12-11","12:00 - 13:00","0.046","ppm"
"NOx","2019-12-11","13:00 - 14:00","0.059","ppm"
"NOx","2019-12-11","14:00 - 15:00","0.054","ppm"
"NOx","2019-12-11","15:00 - 16:00","0.048","ppm"
"NOx","2019-12-11","16:00 - 17:00","0.048","ppm"
"NOx","2019-12-11","17:00 - 18:00","0.046","ppm"
"NOx","2019-12-11","18:00 - 19:00","0.052","ppm"
"NOx","2019-12-11","19:00 - 20:00","0.074","ppm"
"NOx","2019-12-11","20:00 - 21:00","0.061","ppm"
"NOx","2019-12-11","21:00 - 22:00","0.051","ppm"
"NOx","2019-12-11","22:00 - 23:00","0.043","ppm"
"NOx","2019-12-12","23:00 - 0:00","0.032","ppm"
"NOx","2019-12-12","0:00 - 1:00","0.032","ppm"
"NOx","2019-12-12","1:00 - 2:00","0.044","ppm"
"NOx","2019-12-12","2:00 - 3:00","0.072","ppm"
"NOx","2019-12-12","3:00 - 4:00","0.050","ppm"
"NOx","2019-12-12","4:00 - 5:00","0.040","ppm"
"NOx","2019-12-12","5:00 - 6:00","0.055","ppm"
"NOx","2019-12-12","6:00 - 7:00","0.101","ppm"
"NOx","2019-12-12","7:00 - 8:00","0.116","ppm"
"NOx","2019-12-12","8:00 - 9:00","0.164","ppm"
"NOx","2019-12-12","9:00 - 10:00","0.133","ppm"
"NOx","2019-12-12","10:00 - 11:00","0.115","ppm"
"NOx","2019-12-12","11:00 - 12:00","0.089","ppm"
"NOx","2019-12-12","12:00 - 13:00","0.062","ppm"
"NOx","2019-12-12","13:00 - 14:00","0.030","ppm"
"NOx","2019-12-12","14:00 - 15:00","0.028","ppm"
"NOx","2019-12-12","15:00 - 16:00","0.029","ppm"
"NOx","2019-12-12","16:00 - 17:00","0.026","ppm"
"NOx","2019-12-12","17:00 - 18:00","0.050","ppm"
"NOx","2019-12-12","18:00 - 19:00","0.076","ppm"
"NOx","2019-12-12","19:00 - 20:00","0.071","ppm"
"NOx","2019-12-12","20:00 - 21:00","0.078","ppm"
"NOx","2019-12-12","21:00 - 22:00","0.051","ppm"
"NOx","2019-12-12","22:00 - 23:00","0.053","ppm"
"NOx","2019-12-13","23:00 - 0:00","0.061","ppm"
"NOx","2019-12-13","0:00 - 1:00","0.056","ppm"
"NOx","2019-12-13","1:00 - 2:00","0.044","ppm"
"NOx","2019-12-13","2:00 - 3:00","0.033","ppm"
"NOx","2019-12-13","3:00 - 4:00","0.038","ppm"
"NOx","2019-12-13","4:00 - 5:00","0.035","ppm"
"NOx","2019-12-13","5:00 - 6:00","0.088","ppm"
"NOx","2019-12-13","6:00 - 7:00","0.160","ppm"
"NOx","2019-12-13","7:00 - 8:00","0.217","ppm"
"NOx","2019-12-13","8:00 - 9:00","0.246","ppm"
"NOx","2019-12-13","9:00 - 10:00","0.172","ppm"
"NOx","2019-12-13","10:00 - 11:00","0.085","ppm"
"NOx","2019-12-13","11:00 - 12:00","0.058","ppm"
"NOx","2019-12-13","12:00 - 13:00","0.043","ppm"
"NOx","2019-12-13","13:00 - 14:00","0.026","ppm"
"NOx","2019-12-13","14:00 - 15:00","0.025","ppm"
"NOx","2019-12-13","15:00 - 16:00","0.026","ppm"
"NOx","2019-12-13","16:00 - 17:00","0.031","ppm"
"NOx","2019-12-13","17:00 - 18:00","0.041","ppm"
"NOx","2019-12-13","18:00 - 19:00","0.071","ppm"
"NOx","2019-12-13","19:00 - 20:00","0.092","ppm"
"NOx","2019-12-13","20:00 - 21:00","0.091","ppm"
"NOx","2019-12-13","21:00 - 22:00","0.110","ppm"
"NOx","2019-12-13","22:00 - 23:00","0.117","ppm"
"NOx","2019-12-14","23:00 - 0:00","0.095","ppm"
"NOx","2019-12-14","0:00 - 1:00","0.076","ppm"
"NOx","2019-12-14","1:00 - 2:00","0.067","ppm"
"NOx","2019-12-14","2:00 - 3:00","0.074","ppm"
"NOx","2019-12-14","3:00 - 4:00","0.067","ppm"
"NOx","2019-12-14","4:00 - 5:00","0.048","ppm"
"NOx","2019-12-14","5:00 - 6:00","0.067","ppm"
"NOx","2019-12-14","6:00 - 7:00","0.109","ppm"
"NOx","2019-12-14","7:00 - 8:00","0.124","ppm"
"NOx","2019-12-14","8:00 - 9:00","0.159","ppm"
"NOx","2019-12-14","9:00 - 10:00","0.116","ppm"
"NOx","2019-12-14","10:00 - 11:00","0.104","ppm"
"NOx","2019-12-14","11:00 - 12:00","0.061","ppm"
"NOx","2019-12-14","12:00 - 13:00","0.053","ppm"
"NOx","2019-12-14","13:00 - 14:00","0.044","ppm"
"NOx","2019-12-14","14:00 - 15:00","0.042","ppm"
"NOx","2019-12-14","15:00 - 16:00","0.047","ppm"
"NOx","2019-12-14","16:00 - 17:00","0.051","ppm"
"NOx","2019-12-14","17:00 - 18:00","0.056","ppm"
"NOx","2019-12-14","18:00 - 19:00","0.113","ppm"
"NOx","2019-12-14","19:00 - 20:00","0.102","ppm"
"NOx","2019-12-14","20:00 - 21:00","0.093","ppm"
"NOx","2019-12-14","21:00 - 22:00","0.108","ppm"
"NOx","2019-12-14","22:00 - 23:00","0.109","ppm"
"NOx","2019-12-15","3:00 - 4:00","0.068","ppm"
"NOx","2019-12-15","4:00 - 5:00","0.055","ppm"
"NOx","2019-12-15","5:00 - 6:00","0.060","ppm"
"NOx","2019-12-15","6:00 - 7:00","0.073","ppm"
"NOx","2019-12-15","7:00 - 8:00","0.076","ppm"
"NOx","2019-12-15","8:00 - 9:00","0.095","ppm"
"NOx","2019-12-15","9:00 - 10:00","0.108","ppm"
"NOx","2019-12-15","10:00 - 11:00","0.102","ppm"
"NOx","2019-12-15","11:00 - 12:00","0.057","ppm"
"NOx","2019-12-15","12:00 - 13:00","0.035","ppm"
"NOx","2019-12-15","13:00 - 14:00","0.038","ppm"
"NOx","2019-12-15","14:00 - 15:00","0.026","ppm"
"NOx","2019-12-15","15:00 - 16:00","0.027","ppm"
"NOx","2019-12-15","16:00 - 17:00","0.023","ppm"
"NOx","2019-12-15","17:00 - 18:00","0.031","ppm"
"NOx","2019-12-15","18:00 - 19:00","0.047","ppm"
"NOx","2019-12-15","19:00 - 20:00","0.065","ppm"
"NOx","2019-12-15","20:00 - 21:00","0.077","ppm"
"NOx","2019-12-15","21:00 - 22:00","0.087","ppm"
