"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-12","13:00 - 14:00","48","°A"
"DV","2019-12-12","14:00 - 15:00","98","°A"
"DV","2019-12-12","15:00 - 16:00","294","°A"
"DV","2019-12-12","16:00 - 17:00","16","°A"
"DV","2019-12-12","17:00 - 18:00","322","°A"
"DV","2019-12-12","18:00 - 19:00","321","°A"
"DV","2019-12-12","19:00 - 20:00","333","°A"
"DV","2019-12-12","20:00 - 21:00","14","°A"
"DV","2019-12-12","21:00 - 22:00","7","°A"
"DV","2019-12-12","22:00 - 23:00","1","°A"
"DV","2019-12-13","23:00 - 0:00","262","°A"
"DV","2019-12-13","0:00 - 1:00","294","°A"
"DV","2019-12-13","1:00 - 2:00","304","°A"
"DV","2019-12-13","2:00 - 3:00","23","°A"
"DV","2019-12-13","3:00 - 4:00","9","°A"
"DV","2019-12-13","4:00 - 5:00","34","°A"
"DV","2019-12-13","5:00 - 6:00","58","°A"
"DV","2019-12-13","6:00 - 7:00","58","°A"
"DV","2019-12-13","7:00 - 8:00","28","°A"
"DV","2019-12-13","8:00 - 9:00","57","°A"
"DV","2019-12-13","9:00 - 10:00","120","°A"
"DV","2019-12-13","10:00 - 11:00","0","°A"
"DV","2019-12-13","11:00 - 12:00","343","°A"
"DV","2019-12-13","12:00 - 13:00","329","°A"
"DV","2019-12-13","13:00 - 14:00","330","°A"
"DV","2019-12-13","14:00 - 15:00","2","°A"
"DV","2019-12-13","15:00 - 16:00","325","°A"
"DV","2019-12-13","16:00 - 17:00","18","°A"
"DV","2019-12-13","17:00 - 18:00","0","°A"
"DV","2019-12-13","18:00 - 19:00","4","°A"
"DV","2019-12-13","19:00 - 20:00","354","°A"
"DV","2019-12-13","20:00 - 21:00","23","°A"
"DV","2019-12-13","21:00 - 22:00","350","°A"
"DV","2019-12-13","22:00 - 23:00","316","°A"
"DV","2019-12-14","23:00 - 0:00","294","°A"
"DV","2019-12-14","0:00 - 1:00","292","°A"
"DV","2019-12-14","1:00 - 2:00","307","°A"
"DV","2019-12-14","2:00 - 3:00","296","°A"
